time,satellite,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mod_x_km,mod_y_km,mod_z_km,real_radius_km,modified_radius_km,position_error_km,radius_error_km,inertia_factor
2022-07-04 06:50:00,R01,11059.21828,214.736819,-22982.408457,-0.3603568666666676,3.1223482566666667,-0.2075349733333375,11035.887368414596,201.5588710499535,-22941.27471634168,25505.754632053246,25458.466599492785,49.09148977293461,-47.288032560460124,1.001
2022-07-04 06:55:00,R01,10973.575174,1155.318856,-22994.994008,-0.28547701999999847,3.135273456666667,-0.041951836666667075,10950.329819963048,1141.2012656553484,-22953.847694363656,25505.369301118033,25457.635150790204,49.322124521386236,-47.73415032782941,1.001
2022-07-04 07:00:00,R01,10910.652488,2097.206871,-22957.87518,-0.20974228666666628,3.139626716666666,0.12372942666667465,10887.469993789222,2082.1483335874163,-22916.765948109907,25504.99259270879,25456.836136275288,49.53944421803976,-48.15645643350217,1.001
2022-07-04 07:05:00,R01,10870.55569,3037.818989,-22871.129938,-0.13365599333333497,3.135373726666667,0.2891508066666696,10847.41325253048,3021.820779141862,-22830.107364693322,25504.625264061422,25456.071522838156,49.74300605509565,-48.553741223266115,1.001
2022-07-04 07:10:00,R01,10853.238858,3974.57398,-22734.943501,-0.05772277333332871,3.1225166366666675,0.45395478999998884,10830.11372006295,3957.639950970034,-22694.056978079938,25504.26803546725,25455.343236643825,49.93236525830002,-48.92479882342377,1.001
2022-07-04 07:15:00,R01,10858.505023,4904.90224,-22549.607957,0.017553883333330304,3.101094200000001,0.6177851466666713,10835.374624158852,4887.038812108895,-22508.90658447354,25503.9215873338,25454.653154688254,50.10707666696217,-49.268432645545545,1.001
2022-07-04 07:20:00,R01,10886.00724,5826.256682,-22315.521663,0.09167405666667036,3.0711814733333327,0.7802876466666688,10862.849366416596,5807.472820100904,-22275.054142915098,25503.586564358047,25454.00310331299,50.26669631645962,-49.58346104505836,1.001
2022-07-04 07:25:00,R01,10935.250396,6736.123565,-22033.188396,0.1641438533333288,3.032889609999999,0.9411108899999938,10912.043328454556,6716.430745175829,-21993.002927130885,25503.263571546988,25453.39484842052,50.410783022253966,-49.86872312646665,1.001
2022-07-04 07:30:00,R01,11005.593727,7632.033141,-21703.216292,0.2344777700000001,2.9863652533333336,1.0999070133333346,10982.316386396615,7611.445306614391,-21663.360465592425,25502.95317343539,25452.830088787585,50.53889995722233,-50.123084647806536,1.001
2022-07-04 07:35:00,R01,11096.25405,8511.570137,-21326.316552,0.3022010766666669,2.931789986666669,1.256332466666669,11072.886139643368,8490.103644276729,-21286.837248809206,25502.65589728491,25452.31045326452,50.65061623222845,-50.34544402038955,1.001
2022-07-04 07:40:00,R01,11206.309687,9372.383966,-20903.301923,0.36685212333333767,2.869379429999996,1.4100487633333372,11182.83183095206,9350.057519401604,-20864.24521184617,25502.372228700206,25451.837490356545,50.745508456143256,-50.53473834366014,1.001
2022-07-04 07:45:00,R01,11334.705064,10212.198653,-20435.084969,0.4279845899999964,2.79938229,1.5607231799999985,11311.098940842168,10189.033230690315,-20396.496007050966,25502.10261736181,25451.41266789092,50.823162294693034,-50.68994947088868,1.001
2022-07-04 07:50:00,R01,11480.255956,11028.822434,-19922.67611,0.48516964000000373,2.722079270000001,1.7080295299999975,11456.504427355656,11004.841203717287,-19884.599045013005,25501.847471897796,25451.037361844126,50.88317400516101,-50.81011005366963,1.001
2022-07-04 07:55:00,R01,11641.655377,11820.156943,-19367.181465,0.5379980699999942,2.6377816966666674,1.851648816666663,11617.742610172838,11795.385168752253,-19329.659339718302,25501.60716449502,25450.7128549478,50.92515196214001,-50.89430954722047,1.001
2022-07-04 08:00:00,R01,11817.480049,12584.206014,-18769.800472,0.5860822400000022,2.546830236666665,1.991269976666675,11793.391633149862,12558.670953967037,-18732.875130927092,25501.382030588033,25450.440330449517,50.94871816254706,-50.94170013851544,1.001
2022-07-04 08:05:00,R01,12006.197464,13319.083971,-18131.823316,0.6290580500000033,2.449593190000002,2.126590519999991,11981.92051926375,13292.814767153852,-18095.53531474328,25501.17236782949,25450.220865268308,50.95350970880578,-50.95150256118359,1.001
2022-07-04 08:10:00,R01,12206.173467,14023.023463,-17454.628147,0.6665866766666659,2.346464973333332,2.257317230000008,12181.696746036976,13996.051022898107,-17419.016664393628,25500.978442020376,25450.055430242148,50.93918027977877,-50.9230117782281,1.001
2022-07-04 08:15:00,R01,12415.680353,14694.3827,-16739.678121,0.698356286666664,2.237864123333335,2.3831667533333287,12390.994334448564,14666.739571349657,-16704.780874183838,25500.800480702866,25449.94487822377,50.90540156849216,-50.85560247909598,1.001
2022-07-04 08:20:00,R01,12632.905417,15331.652174,-15988.518241,0.7240835466666673,2.1242315800000022,2.50386626666667,12608.00239039262,15303.3724125085,-15954.371403654366,25500.638682240424,25449.88994785275,50.851864714416166,-50.74873438767463,1.001
2022-07-04 08:25:00,R01,12855.959938,15933.460733,-15202.772021,0.7435150700000001,2.0060285299999974,2.6191540666666637,12830.834079703309,15904.57976415685,-15169.410144913109,25500.493210524663,25449.89125320374,50.7782817009552,-50.60195732092325,1.001
2022-07-04 08:30:00,R01,13082.888542,16498.581032,-14384.13799,0.7564286800000021,1.8837343299999945,2.728780103333338,13057.535981801211,16469.13550741359,-14351.593930127892,25500.36420107027,25449.94928507458,50.6843867454397,-50.414915995690535,1.001
2022-07-04 08:35:00,R01,13311.678895,17025.93434,-13534.386009,0.762634509999995,1.757844360000005,2.8325066033333313,13286.09777301,16995.961988932075,-13502.690852205815,25500.251759427683,25450.064404897836,50.56993766076962,-50.18735452984765,1.001
2022-07-04 08:40:00,R01,13540.2717,17514.594639,-12655.353455,0.7619760166666674,1.6288676633333308,2.9301085133333316,13514.46221356944,17484.134115805202,-12624.536452605416,25500.155963234592,25450.236842603696,50.43471720648147,-49.91912063089694,1.001
2022-07-04 08:45:00,R01,13766.570928,17963.792052,-11748.941232,0.7543307599999995,1.4973247100000056,3.0213740766666706,13740.535368414596,17932.88278014087,-11719.0297363217,25500.07686412225,25450.466694693787,50.278534420761474,-49.61016942846254,1.001
2022-07-04 08:50:00,R01,13988.454254,18372.915525,-10817.109665,0.7396110866666701,1.3637449099999988,3.106105223333331,13962.19703275026,18341.597538382626,-10788.129069988034,25500.014486460062,25450.753919522005,50.10122594080322,-49.26056693805731,1.001
2022-07-04 08:55:00,R01,14203.783628,18741.514816,-9861.874239,0.7177645799999967,1.2286643033333287,3.1841180866666643,14177.31129249052,18709.828598322685,-9833.84792513289,25499.96883243664,25451.098339314027,49.902657313998404,-48.87049312261297,1.001
2022-07-04 09:00:00,R01,14410.415962,19069.301706,-8885.301245,0.6887744466666663,1.0926229666666647,3.2552433133333336,14383.737200582427,19037.288028892115,-8858.250528529494,25499.939881629474,25451.499637086432,49.682724304442885,-48.440244543042354,1.001
2022-07-04 09:05:00,R01,14606.21384,19356.150506,-7889.503276,0.6526595933333375,0.9561626666666779,3.319326563333334,14579.339476306704,19323.850266654357,-7863.447362695328,25499.927589951043,25451.957353401187,49.44135418701718,-47.970236549856054,1.001
2022-07-04 09:10:00,R01,14789.056239,19602.097792,-6876.634658,0.6094746633333307,0.8198242866666624,3.376228726666668,14761.999215567443,19569.55185106994,-6851.590601456566,25499.931892204004,25452.470887167256,49.1785070554567,-47.46100503674825,1.001
2022-07-04 09:15:00,R01,14956.849196,19807.341409,-5848.886765,0.5593098566666656,0.6841453900000003,3.4258263099999993,14929.624547235773,19774.59042949152,-5824.869429628395,25499.952704943673,25453.03949723455,48.89417713238012,-46.913207709123526,1.001
2022-07-04 09:20:00,R01,15107.536355,19972.238739,-4808.483252,0.5022905300000032,0.549657766666666,3.4680117100000007,15080.161169613397,19939.32302689412,-4785.505280777245,25499.989924508274,25453.662299651354,48.58839408646797,-46.32762485692001,1.001
2022-07-04 09:25:00,R01,15239.109372,20097.304227,-3757.675236,0.4385767233333354,0.41688496000000064,3.5026933866666665,15211.602745037973,20064.263574346667,-3735.7470230349873,25500.043427877095,25454.338268236635,48.26122437760273,-45.7051596404599,1.001
2022-07-04 09:30:00,R01,15349.618106,20183.206207,-2698.736387,0.3683624466666636,0.2863399333333291,3.5297961633333337,15322.001080702308,20150.07973818283,-2677.866055003019,25500.113075844274,25455.06623799487,47.912772621216526,-45.046837849404255,1.001
2022-07-04 09:35:00,R01,15437.18056,20230.763007,-1633.958001,0.29187484666666935,0.15852266666667372,3.5492612866666664,15409.476059723287,20197.589028892122,-1614.1513836743477,25500.198709744862,25455.844902588215,47.5431829915638,-44.353807156647235,1.001
2022-07-04 09:40:00,R01,15499.992517,20240.938387,-565.643998,0.20937318999999965,0.033917933333323165,3.5610466766666664,15472.225267515494,20207.754243677333,-546.9046274305915,25500.30015403465,25456.672818204446,47.15264066127836,-43.627335830202355,1.001
2022-07-04 09:45:00,R01,15536.336839,20214.836302,503.894066,0.1211477399999967,-0.08700694999999542,3.56512688,15508.533281501506,20181.678234686326,521.564966975003,25500.41721857263,25457.54840762612,46.74137330907737,-42.868810946511076,1.001
2022-07-04 09:50:00,R01,15544.592353,20153.695039,1572.342044,0.027518380000001345,-0.20380421000000448,3.5614932599999998,15516.780548234774,20120.598051869143,1588.9455643776005,25500.54969308092,25458.469957040084,46.309652669486134,-42.079736040835996,1.001
2022-07-04 09:55:00,R01,15523.24233,20058.880738,2637.388224,-0.07116674333333625,-0.31604766999999506,3.5501539333333327,15495.451853929078,20025.878470450563,2652.9277621797983,25500.697354019656,25459.435625756396,45.8577961800872,-41.26172826326001,1.001
2022-07-04 10:00:00,R01,15470.882469,19931.880335,3696.728346,-0.17453286999999668,-0.42333467666666064,3.53113374,15443.144300482525,19899.004940980034,3711.2096023396384,25500.859956528744,25460.443441526535,45.38616870640538,-40.41651500220905,1.001
2022-07-04 10:05:00,R01,15386.228379,19774.293971,4748.070629,-0.2821803,-0.5252878800000084,3.5044742766666666,15358.574780003004,19741.576005915096,4761.501593348629,25501.037243222956,25461.49131323082,44.89518437558478,-39.545929992134916,1.001
2022-07-04 10:10:00,R01,15268.122514,19587.826878,5789.140732,-0.39368621666666515,-0.6215569766666643,3.4702336766666666,15240.586902880128,19555.295193727285,5801.531666275702,25501.22893744367,25462.57702851097,44.385308533221355,-38.65190893270119,1.001
2022-07-04 10:15:00,R01,15115.540513,19374.28081,6817.686714,-0.5086066700000023,-0.7118202266666654,3.4284866066666684,15088.157331451555,19341.96245846255,6829.050129812166,25501.434744639973,25463.698260046545,43.85705982773505,-37.73648459342803,1.001
2022-07-04 10:20:00,R01,14927.596955,19135.545033,7831.483905,-0.6264785266666635,-0.795785923333339,3.379323969999999,14900.401529253753,19103.465178742266,7841.834536405573,25501.65435251545,25464.852571039344,43.3110124703988,-36.801781476104225,1.001
2022-07-04 10:25:00,R01,14703.550444,18873.586941,8828.339754,-0.7468217033333349,-0.8731936399999904,3.3228528300000018,14676.578840942064,18841.768783137875,8837.694525416562,25501.88742996869,25466.037419987333,42.74779865104388,-35.85000998135729,1.001
2022-07-04 10:30:00,R01,14442.808061,18590.442321,9806.098568,-0.869141276666669,-0.9438154000000092,3.259196046666663,14416.096939843163,18558.907024896114,9814.476557384593,25502.13362647616,25467.250166304675,42.168111173530775,-34.88346017148433,1.001
2022-07-04 10:35:00,R01,14144.929107,18288.205331,10762.646204,-0.992929846666666,-1.0074566333333252,3.188492120000004,14118.51556721579,18256.97196995106,10770.068601340638,25502.392573704696,25468.48807862133,41.5727062942475,-33.90449508336678,1.001
2022-07-04 10:40:00,R01,13809.628158,17969.018222,11695.914637,-1.1176698300000014,-1.0639570300000074,3.1108947766666644,13783.549584198807,17938.10372919182,11702.404698243734,25502.66387891244,25469.748335246455,40.96240681452594,-32.91554366598575,1.001
2022-07-04 10:45:00,R01,13436.777408,17635.060872,12603.88644,-1.242835833333332,-1.1131911666666687,3.026572676666668,13411.071312470536,17604.48000291809,12609.469436505473,25502.94713290408,25471.028039548753,40.338105448257636,-31.919093355325458,1.001
2022-07-04 10:50:00,R01,13026.408258,17288.540162,13484.59916,-1.3678971666666682,-1.1550690333333236,2.935709066666665,13001.112121661345,17258.30546745356,13489.30232361836,25503.241902610152,25472.32422033613,39.70076845605758,-30.91768227402281,1.001
2022-07-04 10:55:00,R01,12578.712206,16931.679254,14336.149545,-1.4923201733333311,-1.189536360000008,2.838501283333335,12553.863318464542,16901.801063857154,14340.002008933046,25503.547731606108,25473.63384044562,39.05143961901066,-29.913891160489584,1.001
2022-07-04 11:00:00,R01,12094.040962,16566.706827,15156.697672,-1.6155708133333369,-1.2165747566666565,2.7351604233333333,12069.676261521485,16537.19324467634,15159.730407534445,25503.864142570877,25474.95380758969,38.39124452014097,-28.910334981188498,1.001
2022-07-04 11:05:00,R01,11572.90585,16195.846309,15944.470906,-1.7371170399999998,-1.2362017266666712,2.6259107800000008,11549.061764018987,16166.703216704309,15946.716655286693,25504.190635070026,25476.280980749932,37.72139518474619,-27.909654320093978,1.001
2022-07-04 11:10:00,R01,11015.976445,15821.30516,16697.767734,-1.8564313499999965,-1.2484704966666686,2.510989426666668,10992.688732050956,15792.536234686326,16699.260939002976,25504.526682556745,25477.612176037044,37.04319504688758,-26.914506519700808,1.001
2022-07-04 11:15:00,R01,10424.078507,15445.26427,17414.961418,-1.972993126666667,-1.2534696333333342,2.390645613333327,10401.382100682324,15416.871009911101,17415.738145796182,25504.8717362128,25478.944179529342,36.35804428571839,-25.927556683458533,1.001
2022-07-04 11:20:00,R01,9798.191161,15069.867499,18094.503507,-2.086291153333332,-1.251322569999999,2.2651402966666745,9776.12001676624,15041.849260660352,18094.60137157041,25505.225222094206,25480.273753605623,35.66744544986298,-24.951468488583487,1.001
2022-07-04 11:25:00,R01,9139.443389,14697.21142,18734.927162,-2.1958259066666685,-1.242186930000001,2.1347455166666625,9118.030334448556,14669.565465455556,18734.38524269928,25505.586540018237,25481.597645106143,34.973009370441744,-23.98889491209411,1.001
2022-07-04 11:30:00,R01,8449.109829,14329.335323,19334.850304,-2.301111866666664,-1.2262536566666677,1.9997438066666655,8428.38641836464,14302.056877043968,19333.7090608811,25505.955068955343,25482.912600059477,34.27646128167778,-23.042468895866477,1.001
2022-07-04 11:35:00,R01,7728.60587,13968.211501,19892.978583,-2.401679863333335,-1.2037460733333318,1.8604275966666683,7708.602243539464,13941.29381810291,19891.279769172812,25506.33015810318,25484.215364167674,33.5796469984485,-22.114793935506896,1.001
2022-07-04 11:40:00,R01,6979.482141,13615.735894,20408.108146,-2.4970790966666665,-1.174918690000001,1.7170985433333286,6960.226889893111,13589.170334586426,20405.894717224757,25506.711136297625,25485.502701568515,32.8845390584776,-21.208434729109285,1.001
2022-07-04 11:45:00,R01,6203.418324,13273.719105,20879.128216,-2.5868793900000004,-1.1400559633333311,1.5700669000000076,6184.938361421582,13247.495220700313,20876.44423770428,25507.097303322233,25486.77139551101,32.19324252315987,-20.32590781122417,1.001
2022-07-04 11:50:00,R01,5402.216417,12943.877857,21305.023465,-2.670673023333335,-1.0994708266666688,1.4196508299999915,5384.5368559270755,12917.983484436576,21301.914016925057,25507.487940548748,25488.01826822716,31.50800021447558,-19.469672321589314,1.001
2022-07-04 11:55:00,R01,4577.793382,12627.826908,21684.876177,-2.7480767833333326,-1.0535031633333347,1.2661757066666663,4560.93742036264,12602.248270650362,21681.387255686295,25507.882300938152,25489.240180095803,30.831196916720927,-18.64212084234896,1.001
2022-07-04 12:00:00,R01,3732.173308,12327.071477,22017.868205,-2.81873358,-1.002518103333332,1.1099734266666685,3716.1621216613416,12301.793294626386,22014.046624317663,25508.27961844476,25490.434048007446,30.165362106172104,-17.845570437315473,1.001
2022-07-04 12:05:00,R01,2867.479031,12043.000209,22303.282707,-2.882314256666667,-0.9469042266666656,0.9513816733333321,2852.3316751078946,12018.005814106906,22299.175996945036,25508.679102132355,25491.596848284356,29.513170518762514,-17.0822538479988,1.001
2022-07-04 12:10:00,R01,1985.923328,11776.878713,22540.505671,-2.9385190099999994,-0.8870716533333325,0.790743213333335,1971.656647135867,11752.150173747266,22536.161974967014,25509.079944007983,25492.725633059563,28.877439839431588,-16.35431094841988,1.001
2022-07-04 12:15:00,R01,1089.799686,11529.843706,22729.027207,-2.9870788066666667,-0.8234500233333347,0.6284051200000007,1076.4282335494531,11505.361954966047,22724.495177764216,25509.4813161095,25493.817535649534,28.261124594036726,-15.663780459966802,1.001
2022-07-04 12:20:00,R01,181.472678,11302.897781,22868.442625,-3.0277566933333335,-0.7564864166666666,0.46471806000000165,169.0086451378645,11278.64274917184,22863.77131962236,25509.88237278863,25494.86978083167,27.66730521942062,-15.012591956961842,1.001
2022-07-04 12:25:00,R01,-736.631963,11096.904834,22958.453281,-3.0603488033333335,-0.6866431566666628,0.3000355199999952,-748.1788084085892,11072.855589331682,22953.692054887095,25510.282252449215,25495.87969421986,27.09917124387182,-14.402558229354327,1.001
2022-07-04 12:30:00,R01,-1662.037589,10912.586166,22998.867196,-3.08468542,-0.6143955600000057,0.13471305000000333,-1672.6599532637342,10888.721055865148,22994.065596345637,25510.68007868211,25496.844710684094,26.55999743111457,-13.835367998017318,1.001
2022-07-04 12:35:00,R01,-2592.227084,10750.517275,22989.59945,-3.1006316500000004,-0.5402296366666632,-0.030892486666659048,-2601.9201880289693,10726.814071849165,22984.807108833153,25511.07496375911,25497.762384710564,26.05311189062942,-13.312579048546468,1.001
2022-07-04 12:40:00,R01,-3524.653541,10611.125359,22930.672339,-3.10808819,-0.46463972000000164,-0.19642370333333625,-3533.4151500669313,10587.561408512502,22925.93886607591,25511.466008190837,25498.630396411405,25.58185532642391,-12.835611779431929,1.001
2022-07-04 12:45:00,R01,-4456.75104,10494.687539,22822.215313,-3.1069916633333334,-0.388126066666664,-0.36152342000000015,-4464.581482734264,10471.239910011003,22817.590188753235,25511.852307637615,25499.446564403486,25.149531067562002,-12.40574323412875,1.001
2022-07-04 12:50:00,R01,-5385.945558,10401.3298,22664.464675,-3.097315060000001,-0.3111924633333365,-0.5258354600000045,-5392.847734482516,10377.975435485529,22659.997143798188,25512.232951398644,25500.208849807415,24.75934605577725,-12.024101591228828,1.001
2022-07-04 12:55:00,R01,-6309.665892,10331.026674,22457.763054,-3.0790677799999986,-0.2343437533333296,-0.6890054033333338,-6315.645270946052,10307.742542378637,22453.50201792406,25512.607024707904,25500.915363517943,24.414343865480408,-11.69166118996145,1.001
2022-07-04 13:00:00,R01,-7225.354578,10283.601654,22202.558658,-3.0522956200000015,-0.15808340000000196,-0.8506813199999912,-7230.419183033964,10260.364900020993,22198.552571370616,25512.973615749066,25501.564377658742,24.11733172871901,-11.409238090323925,1.001
2022-07-04 13:05:00,R01,-8130.478778,10258.72833,21899.404287,-3.0170806666666645,-0.08291108000000046,-1.0105145700000018,-8134.639163053944,10235.516424496518,21895.701051890097,25513.331813656307,25502.15432748712,23.870804577535264,-11.177486169188342,1.001
2022-07-04 13:10:00,R01,-9022.541012,10255.932257,21548.956143,-2.97354078,-0.009320243333331747,-1.1681604800000058,-9025.810225991007,10232.723144776239,21545.60300593605,25513.680714987648,25502.683821171522,23.676870116292672,-10.996893816125521,1.001
2022-07-04 13:15:00,R01,-9899.08979,10274.59354,21151.972392,-2.921829260000001,0.06220427666666486,-1.3232791699999993,-9901.483330886113,10251.365785135878,21149.015842099885,25514.019423732945,25503.151642529636,23.537179553061886,-10.867781203309278,1.001
2022-07-04 13:20:00,R01,-10757.72998,10313.950118,20709.311539,-2.8621339666666668,0.13118859333333602,-1.4755361766666708,-10759.26573847852,10290.68304587514,20706.79720773425,25514.347057656436,25503.556759481424,23.45286893072516,-10.79029817501214,1.001
2022-07-04 13:25:00,R01,-11596.132975,10373.101734,20221.930562,-2.7946766500000013,0.19717205333333065,-1.6246032566666568,-11596.83116804895,10349.775569351661,20219.90312481717,25514.662749331917,25503.898326592567,23.424515624988658,-10.764422739350266,1.001
2022-07-04 13:30:00,R01,-12412.046518,10451.014583,19690.882853,-2.7197118099999957,0.2597094966666676,-1.7701590300000074,-12411.929612604394,10427.610583337675,19689.385933008976,25514.965649783735,25504.175689579806,23.452113689924794,-10.789960203928786,1.001
2022-07-04 13:35:00,R01,-13203.304213,10546.526597,19117.315942,-2.6375256500000006,0.3183733799999997,-1.9118897033333269,-13202.396840376621,10523.027180740273,19116.39201592606,25515.254931677628,25504.38838874492,23.535070193557463,-10.866542932708398,1.001
2022-07-04 13:40:00,R01,-13967.834629,10658.353358,18502.469027,-2.548434720000005,0.3727558700000009,-2.049489716666673,-13966.163489727272,10634.74222669432,18502.159333608375,25515.529793092202,25504.53616234292,23.67222292054069,-10.993630749282602,1.001
2022-07-04 13:45:00,R01,-14703.669974,10785.094606,17847.670308,-2.452784483333332,0.4224708266666676,-2.182662396666662,-14701.263734482516,10761.356860060952,17848.014759182803,25515.789460405576,25504.61894842577,23.8618779122607,-11.170511979806179,1.001
2022-07-04 13:50:00,R01,-15408.954322,10925.241303,17154.334118,-2.350947826666664,0.4671556566666671,-2.3111206333333394,-15405.843502714284,10901.363550370643,17155.371212729253,25516.033192058643,25504.636886927306,24.101863677621186,-11.396305131336703,1.001
2022-07-04 13:55:00,R01,-16081.95129,11077.183242,16423.95789,-2.243323226666671,0.5064731299999948,-2.434587426666658,-16078.16814607093,11053.15369922179,16425.724631310673,25516.26027934485,25504.59031812894,24.389597761683092,-11.669961215910007,1.001
2022-07-04 14:00:00,R01,-16721.051223,11239.217132,15658.118923,-2.1303331099999925,0.5401129666666687,-2.5527965566666717,-16716.6296175994,11215.02571720381,15660.650738203778,25516.47005267858,25504.479785981654,24.722160754797343,-11.990266696924664,1.001
2022-07-04 14:05:00,R01,-17324.777754,11409.555161,14858.471001,-2.012421770000001,0.5677934300000015,-2.6654930733333337,-17319.753025191807,11385.19357834267,14861.801665276706,25516.661883658548,25504.306036589143,25.096372919007578,-12.355847069404263,1.001
2022-07-04 14:10:00,R01,-17891.793803,11586.333954,14026.740816,-1.8900534966666722,0.5892626433333317,-2.7724339500000013,-17886.20262459241,11561.79576915186,14030.90237956242,25516.835185851767,25504.07001481067,25.5088691029419,-12.765171041097346,1.001
2022-07-04 14:15:00,R01,-18420.9069,11767.623926,13164.724273,-1.7637103233333375,0.6042999066666683,-2.873388476666666,-18414.787137079922,11742.904632288724,13169.746991950033,25516.98942011676,25503.772864793336,25.956168543013533,-13.216555323422654,1.001
2022-07-04 14:20:00,R01,-18911.073887,11951.438952,12274.282608,-1.6338899566666563,0.6127167533333341,-2.968138883333334,-18904.464446770227,11926.536026894119,12280.19487906292,25517.124095869567,25503.41592586699,26.434737148334218,-13.70817000257739,1.001
2022-07-04 14:25:00,R01,-19361.404921,12135.746325,11357.338389,-1.501103446666675,0.6143579099999988,-3.056480729999997,-19354.345599617383,12110.659276644368,11364.16668825373,25517.238774246856,25503.00072977329,26.94104089079301,-14.238044473568152,1.001
2022-07-04 14:30:00,R01,-19771.166778,12318.476957,10415.871382,-1.365872856666659,0.609102106666669,-3.1382233566666704,-19763.698104112886,12293.207360560453,10423.640207734248,25517.333068916065,25502.528994994733,27.471589818188345,-14.80407392133202,1.001
2022-07-04 14:35:00,R01,-20139.78546,12497.535768,9451.914277,-1.2287289400000008,0.5968627033333299,-3.2131903499999983,-20131.948535681317,12472.087291629383,9460.646096845137,25517.406650108926,25502.00262377634,28.02297290029273,-15.40402633258418,1.001
2022-07-04 14:40:00,R01,-20466.848061,12670.812215,8467.548322,-1.0902086700000049,0.5775881566666673,-3.2812198499999976,-20458.684400816182,12645.190635285726,8477.263524417565,25517.4592450984,25501.42369510647,28.591884384664365,-16.035549991927837,1.001
2022-07-04 14:45:00,R01,-20752.103913,12836.190912,7464.898831,-0.9508528399999947,0.5512623233333337,-3.3421649700000002,-20743.65528193506,12810.40411880221,7475.615681260722,25517.490638821175,25500.79445736325,29.175142669878845,-16.696181457926286,1.001
2022-07-04 14:50:00,R01,-20995.464983,12991.562304,6446.130619,-0.8112035666666755,0.517904639999997,-3.395894040000003,-20986.773233983018,12965.620294626384,6457.86521972226,25517.500679108492,25500.117325125233,29.769702810506068,-17.38335398325944,1.001
2022-07-04 14:55:00,R01,-21197.005547,13134.833311,5413.443317,-0.6718018799999966,0.4775700233333373,-3.4422910066666645,-21188.11245875824,13108.748173747264,5426.209573368614,25517.489273313626,25499.394866973325,30.372663788988714,-18.09440634030034,1.001
2022-07-04 15:00:00,R01,-21356.961105,13263.937939,4369.066657,-0.5331851933333261,0.4303487599999971,-3.481255533333333,-21347.908220996003,13237.723826094916,4382.876246695287,25517.456392505806,25498.629800478993,30.981271628879373,-18.82659202681316,1.001
2022-07-04 15:05:00,R01,-21475.726584,13376.84776,3315.25564,-0.395884930000005,0.37636607000000366,-3.5127033900000013,-21466.555053163836,13350.520850070941,3330.1179879540273,25517.402067285242,25497.824978464098,31.592919317436902,-19.57708882114457,1.001
2022-07-04 15:10:00,R01,-21553.85381,13471.582253,2254.285693,-0.2604240866666684,0.3157816433333331,-3.5365664900000002,-21544.604229987013,13445.160703217794,2270.20795099099,25517.32639693784,25496.983388292603,32.20514435368822,-20.343008645235386,1.001
2022-07-04 15:15:00,R01,-21592.048261,13546.218925,1188.44776,-0.12731483666666463,0.24878890666666242,-3.552793109999999,-21582.76052469231,13519.722813107903,1205.4347911508303,25517.22953903167,25496.108131344354,32.8156246083932,-21.121407687314786,1.001
2022-07-04 15:20:00,R01,-21591.16514,13598.903185,120.043349,0.002943736666663123,0.17561419999999997,-3.5613480366666668,-21581.87828593107,13572.35444147953,138.09771722475625,25517.111716324667,25495.2024195415,33.42217307429792,-21.90929678316752,1.001
2022-07-04 15:25:00,R01,-21552.204756,13627.857917,-948.620417,0.12986794666667265,0.09651577333333383,-3.562212553333333,-21542.956823393604,13601.280247673338,-929.4984526054136,25516.97321286437,25494.2695608983,34.0227319102629,-22.70365196606872,1.001
2022-07-04 15:30:00,R01,-21476.307265,13631.392698,-2015.235789,0.25299163666666574,0.011782603333334312,-3.5553845733333342,-21467.135154062937,13604.811497423589,-1995.0482747832361,25516.81437627052,25493.312951084827,34.615366145358415,-23.501425185691915,1.001
2022-07-04 15:35:00,R01,-21364.74676,13607.912643,-3077.499361,0.37186834999999213,-0.07826684999999997,-3.5408785733333334,-21355.686098118884,13581.35489902199,-3056.250644413606,25516.635611604546,25492.33605647108,35.19825727922288,-24.299555133467948,1.001
2022-07-04 15:40:00,R01,-21218.924781,13555.926799,-4133.117054,0.4860732633333343,-0.17328614666666303,-3.5187256433333336,-21210.00979542158,13529.420988932081,-4110.813774283736,25516.43738502003,25491.342406873675,35.76969696994919,-25.09497814635688,1.001
2022-07-04 15:45:00,R01,-21040.363237,13474.056085,-5179.80905,0.5952051466666671,-0.27290238000000194,-3.4889733199999986,-21031.626634582422,13447.632063857156,-5156.4601239340855,25516.22022010879,25490.335580982024,36.328080923603125,-25.88463912676525,1.001
2022-07-04 15:50:00,R01,-20830.696795,13361.040709,-6215.314728,0.6988881400000052,-0.37671791999999793,-3.451685593333335,-20822.169649567437,13334.729590330684,-6190.931330727293,25515.984695105777,25489.319192642022,36.87190308917628,-26.66550246375482,1.001
2022-07-04 15:55:00,R01,-20591.664767,13215.747045,-7237.397538,0.7967734266666715,-0.48431221333333574,-3.4069426999999997,-20583.376414802202,13189.581074846168,-7211.9930789790415,25515.731440759908,25488.296877873527,37.39975019159236,-27.434562886381173,1.001
2022-07-04 16:00:00,R01,-20325.102533,13037.173944,-8243.849819,0.8885407799999908,-0.5952436699999999,-3.354840936666663,-20317.080476740266,13011.186368552462,-8217.439913144875,25515.461141458953,25487.27228523469,37.910296642895425,-28.188856224263873,1.001
